12.126,12.117,12.182,12.246,12.246,12.182,12.117,12.126,12.284,12.209,11.94,11.585,11.459,11.171,10.89,10.383,9.791,9.346,9.407,9.343,8.632,7.987,8.076,8.411,8.215,7.84,7.668,7.623,7.227,6.815,6.463,6.39,6.632,7.052,6.924,6.408,6.252,6.565,6.67,6.499,6.455,6.658,6.72,6.533,6.496,6.764,7.017,7.095,7.049,6.888,6.884,7.116,7.668,8.377,9.24,10.273,11.077,11.626,11.674,11.555,11.128,10.017,8.939,8.592,8.998,9.023,8.781,8.45,8.208,7.848,7.574,7.325,7.263,7.082,6.854,6.619,6.521,6.478,6.561,6.473,6.103,5.874,6.048,6.413,6.698,6.93,7.116,7.229,7.368,7.412,7.245,7.01,6.945,6.976,6.563,6.1,6.245,6.819,6.784,6.275,6.195,6.611,6.667,6.308,6.308,6.667,6.611,6.195
17.91,18.905,20.119,20.851,20.851,20.119,18.905,17.91,17.687,18.234,19.652,19.36,17.117,14.086,12.058,10.697,10.487,10.66,10.46,10.447,10.819,11.278,11.55,11.513,11.219,10.645,9.617,8.772,8.621,9.113,9.432,9.587,9.642,9.572,9.302,8.994,8.71,8.62,8.453,8.317,8.077,7.875,7.628,7.494,7.32,7.175,7.096,7.204,7.14,6.807,6.407,6.093,6.118,6.537,7.233,7.992,8.51,8.561,8.374,8.788,9.359,9.451,9.19,9.025,8.999,9.111,9.302,9.192,8.868,8.522,8.353,8.259,8.317,8.285,8.196,7.96,7.736,7.418,7.116,7.036,7.322,7.564,7.458,7.287,7.295,7.362,7.355,7.357,7.438,7.532,7.569,7.512,7.168,6.841,6.967,7.405,7.684,7.734,7.495,7.131,7.151,7.574,7.609,7.197,7.197,7.609,7.574,7.151
18.794,19.305,20.032,20.48,20.48,20.032,19.305,18.794,18.816,19.269,20.251,19.677,17.671,14.559,11.866,10.122,10.279,10.916,10.796,10.663,10.867,11.16,11.348,11.323,11.09,10.617,9.687,8.905,8.815,9.304,9.466,9.419,9.389,9.376,9.197,8.981,8.747,8.645,8.449,8.279,8.067,7.955,7.765,7.601,7.401,7.275,7.181,7.207,7.122,6.87,6.609,6.408,6.543,7.161,7.823,8.008,7.894,7.883,7.941,8.115,8.37,8.775,9.13,9.347,9.355,9.333,9.287,9.182,9.089,8.826,8.539,8.353,8.416,8.338,8.128,7.924,7.943,7.76,7.34,7.085,7.28,7.489,7.406,7.283,7.3,7.379,7.435,7.485,7.533,7.562,7.578,7.541,7.239,6.955,7.093,7.508,7.72,7.703,7.506,7.264,7.418,7.919,8.126,7.915,7.915,8.126,7.919,7.418
19.003,18.894,18.934,18.983,18.983,18.934,18.894,19.003,19.291,19.352,19.306,18.356,17.195,14.792,11.96,9.98,10.121,10.889,11.042,11.07,11.133,11.161,11.164,11.098,10.962,10.729,10.202,9.736,9.622,9.805,9.605,9.282,9.086,9.096,9.04,8.985,8.789,8.578,8.394,8.371,8.283,8.196,8.01,7.843,7.627,7.514,7.337,7.143,6.998,6.969,7.036,7.055,7.323,8.115,8.622,7.993,7.062,7.096,7.599,7.4,7.078,7.839,8.998,9.469,9.227,9.019,8.896,8.81,8.825,8.754,8.651,8.545,8.539,8.327,7.97,7.791,8.057,8.082,7.689,7.294,7.225,7.247,7.223,7.232,7.275,7.366,7.504,7.616,7.616,7.557,7.533,7.524,7.373,7.239,7.275,7.441,7.46,7.397,7.411,7.525,7.82,8.181,8.477,8.591,8.591,8.477,8.181,7.82
18.931,18.616,18.363,18.244,18.244,18.363,18.616,18.931,19.221,19.155,18.837,18.089,17.606,16.068,13.911,12.036,11.556,11.56,11.443,11.367,11.296,11.17,10.897,10.636,10.515,10.484,10.267,10.05,9.912,9.865,9.449,9.003,8.828,8.98,9.044,9.036,8.828,8.549,8.379,8.45,8.476,8.459,8.288,8.055,7.818,7.783,7.658,7.419,7.241,7.24,7.383,7.554,7.829,8.308,8.482,7.838,7.068,7.169,7.676,7.442,7.041,7.653,8.67,8.988,8.694,8.766,9.084,9.221,9.144,9.047,9.01,8.95,8.953,8.656,8.144,7.87,8.195,8.258,7.835,7.35,7.156,7.108,7.142,7.227,7.261,7.316,7.441,7.563,7.6,7.583,7.567,7.559,7.544,7.535,7.382,7.231,7.234,7.401,7.584,7.739,7.956,8.155,8.499,8.878,8.878,8.499,8.155,7.956
18.51,18.378,18.238,18.183,18.183,18.238,18.378,18.51,18.606,18.626,18.642,18.438,18.304,17.484,16.4,14.852,13.484,12.321,11.699,11.444,11.314,11.177,10.69,10.22,10.046,10.104,10.026,9.93,9.765,9.602,9.168,8.785,8.742,9.031,9.138,9.066,8.82,8.545,8.404,8.51,8.591,8.626,8.456,8.151,7.903,7.947,7.936,7.801,7.635,7.516,7.534,7.752,7.949,7.906,7.758,7.651,7.646,7.806,8.016,8.013,7.924,8.084,8.333,8.237,8.015,8.535,9.451,9.867,9.63,9.432,9.41,9.371,9.39,9.053,8.464,8.056,8.248,8.207,7.765,7.292,7.104,7.068,7.12,7.212,7.229,7.246,7.303,7.395,7.511,7.607,7.616,7.583,7.646,7.707,7.389,7.002,7.095,7.562,7.813,7.797,7.822,7.902,8.218,8.676,8.676,8.218,7.902,7.822
18.195,18.108,17.976,17.926,17.926,17.976,18.108,18.195,18.214,18.289,18.446,18.602,18.815,18.603,18.341,16.905,14.561,12.372,11.591,11.487,11.349,11.196,10.706,10.229,10.014,10.046,10.057,10.067,9.84,9.555,9.225,9.046,9.045,9.222,9.165,8.959,8.761,8.694,8.689,8.777,8.806,8.79,8.581,8.277,8.024,8.021,8.063,8.118,8.058,7.812,7.7,7.996,8.252,8.045,7.739,7.722,7.884,8.002,8.127,8.365,8.555,8.478,8.234,7.886,7.682,8.124,8.956,9.567,9.702,9.891,10.084,10.03,9.794,9.277,8.754,8.31,8.287,8.127,7.798,7.422,7.186,7.05,7.012,7.075,7.163,7.281,7.374,7.468,7.626,7.74,7.66,7.527,7.651,7.852,7.582,7.154,7.182,7.584,7.771,7.725,7.768,7.905,8.139,8.387,8.387,8.139,7.905,7.768
18.015,17.882,17.719,17.652,17.652,17.719,17.882,18.015,18.07,18.169,18.302,18.534,18.919,18.901,18.818,17.254,14.381,11.815,11.218,11.442,11.341,11.183,10.875,10.57,10.337,10.25,10.235,10.264,9.992,9.672,9.52,9.575,9.524,9.44,9.13,8.794,8.683,8.883,9.025,9.054,8.965,8.844,8.582,8.338,8.092,7.968,7.989,8.22,8.293,7.971,7.781,8.119,8.498,8.487,8.244,7.96,7.771,7.77,7.983,8.367,8.707,8.667,8.357,7.995,7.769,7.752,7.997,8.648,9.405,10.189,10.646,10.547,9.952,9.235,8.882,8.5,8.272,8.018,7.858,7.613,7.326,7.055,6.87,6.875,7.075,7.361,7.543,7.652,7.804,7.863,7.662,7.423,7.55,7.858,7.788,7.52,7.402,7.473,7.506,7.536,7.746,8.065,8.21,8.101,8.101,8.21,8.065,7.746
17.626,17.5,17.399,17.368,17.368,17.399,17.5,17.626,17.748,17.857,17.877,18.239,19.138,19.121,18.171,16.097,13.734,11.841,11.427,11.604,11.4,11.161,10.956,10.794,10.58,10.425,10.289,10.236,10.098,10.008,9.971,10.004,9.871,9.678,9.341,9.06,8.933,9.052,9.12,9.122,9.023,8.911,8.678,8.464,8.234,8.1,8.102,8.305,8.408,8.202,8.094,8.365,8.695,8.846,8.708,8.205,7.684,7.513,7.693,7.959,8.247,8.401,8.378,8.159,7.887,7.656,7.643,8.373,9.491,10.575,11.118,10.907,10.04,9.206,9.029,8.738,8.378,8.019,7.9,7.702,7.423,7.097,6.776,6.706,7.022,7.435,7.56,7.558,7.692,7.803,7.699,7.536,7.592,7.773,7.776,7.671,7.518,7.414,7.35,7.395,7.682,8.103,8.283,8.118,8.118,8.283,8.103,7.682
17.2,17.114,17.115,17.142,17.142,17.115,17.114,17.2,17.383,17.481,17.359,17.813,19.253,19.033,16.683,14.015,12.884,12.321,12.012,11.832,11.452,11.103,10.886,10.785,10.619,10.468,10.181,9.991,10.088,10.356,10.324,10.119,9.905,9.785,9.634,9.555,9.332,9.1,8.93,8.945,8.938,8.934,8.788,8.565,8.355,8.315,8.304,8.3,8.321,8.356,8.444,8.576,8.727,8.948,8.913,8.334,7.642,7.329,7.379,7.34,7.412,7.819,8.281,8.293,7.983,7.845,7.968,8.755,9.825,10.797,11.22,10.897,9.978,9.173,9.097,8.881,8.518,8.099,7.887,7.642,7.422,7.138,6.753,6.627,6.999,7.437,7.404,7.232,7.349,7.58,7.723,7.765,7.711,7.615,7.548,7.542,7.466,7.4,7.333,7.338,7.586,7.989,8.302,8.378,8.378,8.302,7.989,7.586
16.873,16.676,16.383,16.241,16.241,16.383,16.676,16.873,16.893,16.851,16.742,17.152,18.442,18.184,15.913,13.575,12.977,12.762,12.321,11.836,11.311,10.914,10.706,10.656,10.507,10.365,10.103,9.952,10.133,10.47,10.426,10.146,9.837,9.658,9.625,9.762,9.566,9.157,8.917,9.024,9.108,9.131,9.008,8.792,8.635,8.72,8.697,8.449,8.34,8.576,8.849,8.892,8.877,9.021,9.03,8.675,8.159,7.674,7.39,7.163,7.209,7.606,8.122,8.282,8.133,8.098,8.213,8.862,9.731,10.503,10.823,10.595,9.938,9.363,9.339,9.114,8.703,8.242,8.04,7.807,7.589,7.283,6.868,6.669,6.924,7.25,7.146,6.977,7.162,7.503,7.773,7.886,7.774,7.549,7.44,7.469,7.437,7.407,7.344,7.317,7.469,7.756,8.159,8.514,8.514,8.159,7.756,7.469
16.786,16.382,15.539,15.078,15.078,15.539,16.382,16.786,16.493,16.248,16.302,16.554,17.076,16.964,16.209,14.963,13.937,12.912,12.169,11.579,11.011,10.652,10.467,10.437,10.267,10.133,10.061,10.104,10.177,10.26,10.193,10.036,9.668,9.329,9.285,9.549,9.489,9.163,9.058,9.291,9.422,9.377,9.203,9.005,8.905,9.086,9.061,8.652,8.424,8.722,9.083,9.128,9.041,9.0,8.971,9.032,8.954,8.354,7.698,7.492,7.711,7.839,7.954,8.108,8.24,8.267,8.237,8.621,9.232,9.813,10.095,10.125,9.913,9.658,9.611,9.299,8.817,8.355,8.257,8.089,7.815,7.436,7.04,6.79,6.809,6.943,6.889,6.895,7.2,7.586,7.8,7.815,7.727,7.584,7.477,7.458,7.417,7.408,7.352,7.317,7.362,7.494,7.901,8.435,8.435,7.901,7.494,7.362
15.469,14.911,14.139,13.716,13.716,14.139,14.911,15.469,15.517,15.47,15.456,15.425,15.451,15.469,15.682,15.248,14.155,12.856,12.079,11.546,11.101,10.798,10.452,10.233,10.064,10.059,10.146,10.289,10.264,10.151,10.053,9.99,9.666,9.322,9.271,9.529,9.525,9.291,9.252,9.487,9.608,9.546,9.382,9.23,9.16,9.32,9.293,8.937,8.721,8.941,9.224,9.276,9.193,9.04,8.978,9.306,9.494,8.74,7.779,7.652,8.104,8.067,7.855,7.978,8.302,8.394,8.295,8.462,8.82,9.188,9.399,9.616,9.787,9.751,9.566,9.182,8.829,8.474,8.356,8.187,8.011,7.662,7.161,6.743,6.623,6.698,6.711,6.813,7.073,7.372,7.595,7.684,7.689,7.618,7.538,7.494,7.433,7.415,7.374,7.366,7.341,7.339,7.674,8.237,8.237,7.674,7.339,7.341
13.469,12.885,12.841,12.835,12.835,12.841,12.885,13.469,14.43,14.93,14.597,14.28,14.397,14.46,14.491,14.11,13.411,12.598,12.096,11.751,11.539,11.28,10.662,10.124,9.97,10.15,10.279,10.38,10.326,10.195,10.075,10.016,9.828,9.661,9.611,9.719,9.644,9.452,9.363,9.467,9.52,9.506,9.419,9.325,9.242,9.266,9.24,9.14,9.068,9.103,9.172,9.23,9.229,9.107,9.034,9.327,9.448,8.56,7.506,7.475,8.109,8.118,7.845,7.938,8.259,8.389,8.34,8.46,8.703,8.941,9.071,9.304,9.598,9.558,9.169,8.76,8.692,8.518,8.245,8.002,8.053,7.839,7.13,6.492,6.418,6.622,6.68,6.727,6.777,6.895,7.209,7.538,7.663,7.602,7.558,7.531,7.451,7.393,7.367,7.413,7.396,7.351,7.57,7.994,7.994,7.57,7.351,7.396
11.453,11.021,11.486,11.771,11.771,11.486,11.021,11.453,12.754,13.588,13.341,13.056,13.181,13.143,12.909,12.573,12.351,12.15,12.018,11.922,11.951,11.713,10.795,9.961,9.991,10.501,10.57,10.411,10.265,10.169,10.061,10.014,9.887,9.792,9.774,9.863,9.802,9.648,9.514,9.502,9.511,9.57,9.53,9.414,9.27,9.195,9.186,9.287,9.338,9.249,9.158,9.197,9.237,9.16,9.093,9.269,9.288,8.505,7.631,7.639,8.216,8.241,8.001,8.037,8.262,8.368,8.363,8.466,8.641,8.846,8.998,9.16,9.3,9.201,8.893,8.635,8.712,8.588,8.203,7.871,7.955,7.809,7.141,6.517,6.413,6.601,6.735,6.837,6.776,6.74,7.03,7.428,7.624,7.619,7.605,7.573,7.487,7.425,7.402,7.454,7.463,7.451,7.582,7.823,7.823,7.582,7.451,7.463
10.465,10.31,10.712,10.964,10.964,10.712,10.31,10.465,11.204,11.951,12.295,12.416,12.363,12.069,11.691,11.432,11.502,11.683,11.804,11.879,12.038,11.796,10.692,9.731,10.068,10.944,10.878,10.333,10.053,10.019,9.958,9.945,9.741,9.522,9.556,9.828,9.892,9.745,9.6,9.567,9.589,9.706,9.653,9.432,9.205,9.141,9.163,9.283,9.351,9.282,9.188,9.184,9.191,9.147,9.103,9.159,9.121,8.666,8.176,8.118,8.375,8.346,8.209,8.194,8.287,8.313,8.305,8.414,8.606,8.91,9.207,9.243,8.992,8.814,8.905,8.939,8.924,8.667,8.285,7.872,7.705,7.493,7.161,6.843,6.613,6.599,6.831,7.122,7.138,7.058,7.184,7.399,7.564,7.641,7.63,7.559,7.489,7.469,7.43,7.425,7.461,7.551,7.68,7.805,7.805,7.68,7.551,7.461
9.958,9.963,10.118,10.233,10.233,10.118,9.963,9.958,10.14,10.551,11.054,11.383,11.368,11.162,10.904,10.825,11.053,11.439,11.798,12.017,12.138,11.799,10.715,9.824,10.24,11.141,10.954,10.247,9.938,9.973,9.914,9.87,9.647,9.428,9.486,9.794,9.92,9.829,9.725,9.695,9.726,9.867,9.782,9.477,9.182,9.121,9.142,9.225,9.289,9.288,9.246,9.213,9.163,9.101,9.041,9.002,8.946,8.749,8.568,8.537,8.63,8.591,8.512,8.433,8.406,8.37,8.381,8.481,8.646,8.964,9.316,9.282,8.839,8.651,8.994,9.131,8.9,8.498,8.21,7.9,7.7,7.506,7.348,7.15,6.829,6.655,6.811,7.109,7.223,7.238,7.282,7.35,7.512,7.674,7.683,7.593,7.549,7.573,7.532,7.487,7.533,7.679,7.78,7.799,7.799,7.78,7.679,7.533
10.116,10.008,9.885,9.838,9.838,9.885,10.008,10.116,10.186,10.19,10.12,10.226,10.55,10.875,10.999,11.145,11.315,11.616,12.101,12.37,12.255,11.718,10.834,10.165,10.328,10.852,10.667,10.192,10.011,10.071,9.936,9.777,9.65,9.64,9.686,9.796,9.845,9.834,9.815,9.82,9.865,9.988,9.855,9.488,9.149,9.1,9.118,9.141,9.189,9.261,9.284,9.239,9.129,8.996,8.884,8.845,8.819,8.594,8.408,8.54,8.831,8.85,8.701,8.575,8.526,8.506,8.55,8.618,8.705,8.906,9.156,9.165,8.913,8.803,9.043,8.977,8.524,8.06,7.919,7.917,8.073,8.039,7.666,7.181,6.861,6.689,6.567,6.606,6.771,7.006,7.157,7.252,7.471,7.674,7.719,7.642,7.622,7.663,7.642,7.605,7.632,7.741,7.781,7.746,7.746,7.781,7.741,7.632
10.222,10.056,9.814,9.7,9.7,9.814,10.056,10.222,10.281,10.018,9.498,9.376,9.877,10.571,11.041,11.383,11.45,11.599,12.101,12.399,12.178,11.652,11.167,10.819,10.658,10.642,10.365,10.1,10.042,10.158,10.02,9.811,9.74,9.829,9.807,9.731,9.742,9.862,9.898,9.847,9.798,9.826,9.754,9.639,9.415,9.199,9.038,9.024,9.093,9.196,9.274,9.307,9.225,9.01,8.804,8.78,8.825,8.635,8.473,8.673,9.033,9.105,8.968,8.806,8.702,8.687,8.782,8.816,8.806,8.857,8.972,9.059,9.101,9.099,9.145,8.835,8.246,7.756,7.715,7.858,8.114,8.127,7.729,7.22,6.973,6.829,6.555,6.424,6.586,6.911,7.098,7.197,7.434,7.654,7.741,7.704,7.71,7.755,7.76,7.753,7.755,7.796,7.782,7.745,7.745,7.782,7.796,7.755
9.943,9.863,9.805,9.797,9.797,9.805,9.863,9.943,10.071,9.909,9.473,9.312,9.619,10.194,10.76,11.166,11.156,11.191,11.586,11.908,11.863,11.651,11.596,11.499,11.155,10.732,10.234,9.939,9.913,10.133,10.116,9.983,9.852,9.794,9.688,9.625,9.72,9.955,9.934,9.667,9.397,9.287,9.432,9.905,9.961,9.371,8.863,8.908,9.074,9.113,9.179,9.369,9.427,9.157,8.846,8.831,8.964,8.943,8.9,8.989,9.14,9.228,9.23,9.025,8.772,8.725,8.894,8.928,8.848,8.806,8.845,9.015,9.278,9.367,9.273,8.846,8.297,7.8,7.695,7.637,7.535,7.423,7.348,7.248,7.102,6.964,6.848,6.829,6.917,7.066,7.113,7.142,7.345,7.59,7.712,7.712,7.722,7.746,7.771,7.811,7.807,7.79,7.772,7.797,7.797,7.772,7.79,7.807
9.707,9.773,9.888,9.98,9.98,9.888,9.773,9.707,9.788,9.724,9.518,9.422,9.521,9.859,10.33,10.713,10.748,10.815,11.128,11.441,11.559,11.597,11.794,11.828,11.43,10.834,10.228,9.891,9.826,10.054,10.112,10.067,9.914,9.745,9.511,9.362,9.479,9.834,9.893,9.625,9.286,9.052,9.257,10.02,10.24,9.517,8.832,8.811,8.955,8.984,9.103,9.405,9.558,9.292,8.944,8.919,9.083,9.2,9.265,9.212,9.123,9.18,9.303,9.199,8.996,8.949,9.067,9.059,8.959,8.875,8.868,9.025,9.326,9.408,9.239,8.812,8.38,7.972,7.899,7.669,7.15,6.835,7.063,7.378,7.345,7.214,7.214,7.277,7.324,7.359,7.34,7.328,7.415,7.56,7.672,7.742,7.792,7.825,7.853,7.885,7.857,7.811,7.788,7.837,7.837,7.788,7.811,7.857
9.675,9.879,9.984,10.072,10.072,9.984,9.879,9.675,9.509,9.366,9.347,9.398,9.484,9.694,9.955,10.259,10.472,10.723,11.031,11.289,11.423,11.466,11.573,11.543,11.239,10.789,10.236,9.871,9.771,9.957,9.991,9.95,9.858,9.756,9.381,8.973,8.984,9.434,9.796,9.897,9.772,9.469,9.426,9.861,9.967,9.54,9.001,8.699,8.62,8.768,9.059,9.354,9.476,9.275,8.989,8.926,9.022,9.157,9.257,9.11,8.89,8.878,9.037,9.197,9.314,9.324,9.248,9.152,9.103,9.058,9.061,9.087,9.158,9.099,8.97,8.66,8.318,8.078,8.219,8.065,7.379,6.897,7.154,7.567,7.606,7.484,7.373,7.33,7.433,7.609,7.709,7.73,7.647,7.551,7.599,7.761,7.899,7.987,7.991,7.938,7.868,7.842,7.803,7.8,7.8,7.803,7.842,7.868
9.723,9.975,10.008,10.055,10.055,10.008,9.975,9.723,9.386,9.167,9.247,9.378,9.472,9.56,9.564,9.773,10.192,10.718,11.171,11.434,11.457,11.298,11.163,11.02,10.876,10.742,10.482,10.244,9.965,9.816,9.714,9.735,9.731,9.71,9.275,8.709,8.624,9.085,9.607,9.941,10.018,9.798,9.571,9.553,9.488,9.43,9.196,8.803,8.6,8.805,9.135,9.329,9.371,9.252,9.077,8.996,9.014,9.105,9.195,9.077,8.894,8.81,8.889,9.235,9.646,9.688,9.409,9.224,9.228,9.206,9.193,9.082,8.949,8.788,8.729,8.565,8.34,8.246,8.524,8.408,7.618,7.029,7.291,7.747,7.808,7.686,7.534,7.455,7.574,7.806,7.995,8.071,7.893,7.645,7.631,7.828,8.021,8.16,8.146,8.018,7.914,7.911,7.846,7.772,7.772,7.846,7.911,7.914
9.751,9.907,9.852,9.849,9.849,9.852,9.907,9.751,9.471,9.262,9.3,9.361,9.42,9.402,9.222,9.368,9.908,10.693,11.467,11.867,11.679,11.165,10.79,10.581,10.532,10.626,10.681,10.632,10.126,9.558,9.355,9.534,9.603,9.582,9.217,8.745,8.686,9.094,9.422,9.501,9.539,9.576,9.466,9.254,9.098,9.161,9.202,9.129,9.102,9.203,9.319,9.373,9.353,9.276,9.18,9.112,9.105,9.14,9.216,9.284,9.323,9.199,9.077,9.378,9.86,9.853,9.456,9.203,9.218,9.164,9.085,8.95,8.848,8.742,8.721,8.633,8.512,8.431,8.604,8.342,7.433,6.822,7.202,7.78,7.812,7.667,7.683,7.751,7.775,7.811,7.935,8.052,7.958,7.792,7.78,7.912,8.084,8.238,8.235,8.112,8.004,7.993,7.897,7.784,7.784,7.897,7.993,8.004
9.772,9.819,9.758,9.748,9.748,9.758,9.819,9.772,9.67,9.505,9.4,9.303,9.309,9.253,9.036,9.191,9.773,10.657,11.585,12.045,11.72,11.024,10.575,10.428,10.503,10.861,11.592,12.072,11.126,9.624,9.043,9.365,9.449,9.404,9.168,8.894,8.837,9.052,9.117,8.989,8.995,9.221,9.271,9.046,8.921,9.05,9.284,9.513,9.643,9.61,9.496,9.425,9.365,9.313,9.291,9.291,9.315,9.289,9.305,9.523,9.769,9.666,9.415,9.54,9.878,9.839,9.525,9.296,9.273,9.122,8.933,8.788,8.797,8.778,8.748,8.683,8.65,8.574,8.615,8.255,7.385,6.847,7.255,7.832,7.815,7.677,7.878,8.107,8.041,7.871,7.889,8.012,8.024,7.997,7.987,8.024,8.131,8.266,8.27,8.175,8.075,8.048,7.929,7.8,7.8,7.929,8.048,8.075
9.783,9.832,9.893,9.953,9.953,9.893,9.832,9.783,9.832,9.681,9.394,9.126,9.091,9.093,9.019,9.274,9.849,10.596,11.269,11.562,11.295,10.826,10.615,10.726,10.985,11.677,13.701,15.286,13.577,10.311,8.865,9.253,9.292,9.248,9.12,8.996,8.811,8.679,8.661,8.792,8.948,9.067,9.105,9.02,9.074,9.325,9.59,9.738,9.754,9.665,9.513,9.403,9.339,9.308,9.354,9.49,9.614,9.545,9.44,9.593,9.841,9.833,9.678,9.62,9.664,9.693,9.715,9.643,9.534,9.228,8.893,8.684,8.762,8.77,8.671,8.589,8.617,8.631,8.711,8.463,7.807,7.362,7.608,7.99,7.956,7.884,8.133,8.39,8.312,8.101,8.065,8.148,8.165,8.166,8.13,8.111,8.157,8.255,8.245,8.166,8.068,8.028,7.904,7.786,7.786,7.904,8.028,8.068
9.697,9.79,10.03,10.192,10.192,10.03,9.79,9.697,9.892,9.811,9.444,9.084,8.993,9.051,9.164,9.511,9.996,10.497,10.833,10.958,10.87,10.757,10.808,11.102,11.481,12.287,14.777,16.746,14.741,10.806,8.944,9.242,9.169,9.093,8.994,8.944,8.671,8.332,8.331,8.727,9.015,8.998,9.01,9.09,9.305,9.611,9.819,9.809,9.695,9.613,9.515,9.426,9.376,9.353,9.422,9.622,9.801,9.732,9.575,9.621,9.781,9.865,9.865,9.673,9.447,9.514,9.811,9.864,9.684,9.287,8.888,8.645,8.738,8.728,8.564,8.448,8.499,8.57,8.663,8.558,8.219,7.944,8.001,8.134,8.085,8.077,8.305,8.545,8.535,8.401,8.357,8.378,8.35,8.328,8.258,8.211,8.205,8.256,8.212,8.131,8.026,7.982,7.869,7.771,7.771,7.869,7.982,8.026
9.406,9.513,9.916,10.169,10.169,9.916,9.513,9.406,9.755,9.878,9.654,9.354,9.191,9.185,9.341,9.662,9.997,10.362,10.667,10.868,10.943,10.961,11.008,11.174,11.515,12.006,13.003,13.606,12.367,10.346,9.274,9.309,9.081,8.891,8.687,8.596,8.418,8.266,8.32,8.588,8.842,8.939,9.037,9.109,9.272,9.511,9.699,9.747,9.716,9.691,9.634,9.568,9.518,9.495,9.523,9.599,9.679,9.667,9.64,9.715,9.838,9.933,9.954,9.75,9.483,9.448,9.641,9.625,9.445,9.131,8.86,8.675,8.713,8.659,8.507,8.395,8.449,8.45,8.373,8.27,8.223,8.191,8.184,8.168,8.083,8.076,8.259,8.499,8.623,8.643,8.635,8.594,8.521,8.466,8.371,8.319,8.29,8.318,8.246,8.145,8.029,7.985,7.878,7.789,7.789,7.878,7.985,8.029
9.257,9.373,9.817,10.094,10.094,9.817,9.373,9.257,9.626,9.884,9.867,9.689,9.459,9.366,9.523,9.792,9.983,10.24,10.549,10.839,11.067,11.151,11.066,10.967,11.231,11.364,10.518,9.451,9.238,9.677,9.67,9.428,9.086,8.811,8.497,8.327,8.287,8.425,8.527,8.545,8.674,8.896,9.086,9.133,9.218,9.354,9.522,9.673,9.771,9.799,9.77,9.732,9.686,9.667,9.646,9.56,9.51,9.559,9.687,9.807,9.894,9.953,9.953,9.81,9.626,9.472,9.431,9.298,9.166,8.969,8.83,8.693,8.657,8.545,8.409,8.294,8.338,8.247,7.985,7.828,7.958,8.132,8.179,8.144,8.029,8.003,8.202,8.5,8.729,8.844,8.877,8.817,8.714,8.621,8.515,8.472,8.423,8.415,8.277,8.114,7.976,7.959,7.878,7.794,7.794,7.878,7.959,7.976
